nit,news_id,participacion,categoria,recomendacion
800133807,news35665,No Aplica,innovacion,53993
900232067,news79021,No Aplica,innovacion,53994
890801094,news97625,No Aplica,Descartable,53995
900232067,news79029,No Aplica,innovacion,53996
900232067,news79030,No Aplica,innovacion,53997
900232067,news79031,No Aplica,Descartable,53998
891180008,news58505,Sector,innovacion,53999
890801094,news95291,No Aplica,Descartable,54000
890801094,news58983,No Aplica,innovacion,54001
900232067,news79041,No Aplica,Descartable,54002
800133807,news38741,No Aplica,Descartable,54003
891401705,news94527,Sector,innovacion,54004
891401705,news94531,Sector,Descartable,54005
817000747,news21397,No Aplica,innovacion,54006
890980756,news99561,No Aplica,innovacion,54007
860517302,news27254,No Aplica,innovacion,54008
890980756,news31225,No Aplica,reputacion,54009
860517302,news24740,No Aplica,innovacion,54010
860517302,news23664,No Aplica,innovacion,54011
890800718,news95291,No Aplica,Descartable,54012
890800718,news58983,No Aplica,innovacion,54013
860517302,news22549,Sector,innovacion,54014
890980756,news37171,No Aplica,innovacion,54015
890980756,news96721,No Aplica,Descartable,54016
860000135,news24906,No Aplica,reputacion,54017
890980756,news96734,No Aplica,Descartable,54018
890980756,news96737,No Aplica,Descartable,54019
890800718,news21435,Sector,Descartable,54020
890301884,news97634,No Aplica,Descartable,54021
890980756,news99536,No Aplica,innovacion,54022
890980756,news99552,No Aplica,Descartable,54023
860517302,news14764,No Aplica,Descartable,54024
860000135,news24916,No Aplica,reputacion,54025
890980756,news99554,No Aplica,innovacion,54026
860517302,news14752,No Aplica,innovacion,54027
860000135,news24917,No Aplica,innovacion,54028
860000135,news24918,No Aplica,Descartable,54029
860517302,news14746,No Aplica,innovacion,54030
890980756,news99555,No Aplica,Descartable,54031
860517302,news14742,Sector,innovacion,54032
890980756,news18738,No Aplica,innovacion,54033
830046582,news99532,No Aplica,reputacion,54034
860517302,news30995,No Aplica,innovacion,54035
860517302,news50863,No Aplica,innovacion,54036
830046582,news89787,No Aplica,reputacion,54037
830046582,news96721,No Aplica,Descartable,54038
830046582,news96734,No Aplica,Descartable,54039
860517302,news63105,No Aplica,Descartable,54040
890932572,news95366,No Aplica,innovacion,54041
830046582,news96737,No Aplica,Descartable,54042
860517302,news51687,No Aplica,Descartable,54043
830046582,news99497,No Aplica,reputacion,54044
860517302,news51340,No Aplica,reputacion,54045
890932572,news97845,No Aplica,reputacion,54046
890932572,news97846,No Aplica,innovacion,54047
890932572,news97853,No Aplica,reputacion,54048
860517302,news31001,No Aplica,Descartable,54049
890932572,news97858,Sector,Descartable,54050
860517302,news47416,No Aplica,Descartable,54051
860517302,news47193,No Aplica,reputacion,54052
830046582,news99508,No Aplica,innovacion,54053
830046582,news99509,No Aplica,reputacion,54054
830046582,news99517,No Aplica,innovacion,54055
860000135,news18687,No Aplica,reputacion,54056
890800718,news97625,No Aplica,Descartable,54057
830046582,news99528,No Aplica,reputacion,54058
860000135,news18738,No Aplica,innovacion,54059
860517302,news38197,No Aplica,Descartable,54060
860517302,news14740,No Aplica,innovacion,54061
860000135,news24921,No Aplica,Descartable,54062
890932572,news95362,No Aplica,Descartable,54063
890980756,news99562,No Aplica,Descartable,54064
800214750,news99355,Sector,Descartable,54065
800214750,news97275,No Aplica,innovacion,54066
860037234,news28141,No Aplica,Descartable,54067
860037234,news28145,No Aplica,reputacion,54068
860000135,news71609,No Aplica,Descartable,54069
890301884,news97625,No Aplica,Descartable,54070
860037234,news28158,No Aplica,Descartable,54071
860000135,news71610,No Aplica,reputacion,54072
860000135,news94698,No Aplica,innovacion,54073
800214750,news97260,Sector,reputacion,54074
860037234,news28163,No Aplica,Descartable,54075
890301884,news95291,No Aplica,Descartable,54076
890301884,news94593,Sector,reputacion,54077
860000135,news97845,No Aplica,reputacion,54078
860037234,news28171,No Aplica,Descartable,54079
860000135,news97846,No Aplica,innovacion,54080
800214750,news97243,Sector,innovacion,54081
860000135,news97853,No Aplica,reputacion,54082
800214750,news97239,No Aplica,Descartable,54083
800214750,news97237,Sector,innovacion,54084
860000135,news97858,Sector,Descartable,54085
890301884,news94586,Sector,innovacion,54086
890301884,news94582,No Aplica,innovacion,54087
890301884,news94579,Sector,Descartable,54088
860037234,news37171,No Aplica,innovacion,54089
860037234,news28130,No Aplica,Descartable,54090
860037234,news28127,No Aplica,Descartable,54091
860000135,news71602,No Aplica,reputacion,54092
860517302,news14427,No Aplica,Descartable,54093
890980756,news99573,No Aplica,innovacion,54094
890980756,news99574,No Aplica,reputacion,54095
860517302,news14686,No Aplica,Descartable,54096
860517302,news14684,Sector,innovacion,54097
860517302,news14680,No Aplica,reputacion,54098
860517302,news14467,No Aplica,Descartable,54099
890301884,news97631,No Aplica,innovacion,54100
860037234,news11127,No Aplica,innovacion,54101
860517302,news14447,No Aplica,Descartable,54102
860517302,news14444,No Aplica,innovacion,54103
860517302,news14431,No Aplica,reputacion,54104
860517302,news14426,No Aplica,Descartable,54105
860000135,news71597,No Aplica,Descartable,54106
860037234,news28087,No Aplica,Descartable,54107
860517302,news13541,No Aplica,innovacion,54108
860000135,news24935,No Aplica,Descartable,54109
860037234,news28092,No Aplica,innovacion,54110
860037234,news28098,No Aplica,reputacion,54111
860037234,news28100,No Aplica,innovacion,54112
860037234,news28109,No Aplica,Descartable,54113
860000135,news24967,No Aplica,Descartable,54114
800214750,news99389,Sector,reputacion,54115
860000135,news24971,No Aplica,Descartable,54116
860037234,news28114,No Aplica,innovacion,54117
860517302,news67254,No Aplica,innovacion,54118
890800718,news97631,No Aplica,innovacion,54119
860037234,news75285,No Aplica,innovacion,54120
890932572,news58860,No Aplica,innovacion,54121
901552405,news99462,No Aplica,innovacion,54122
901552405,news99476,No Aplica,Descartable,54123
860012357,news21727,Cliente,Descartable,54124
890932572,news52207,No Aplica,innovacion,54125
860012357,news21720,Cliente,innovacion,54126
860012357,news21719,Sector,Descartable,54127
901552405,news99486,No Aplica,reputacion,54128
860012357,news21703,Cliente,Descartable,54129
890932572,news58794,No Aplica,reputacion,54130
890805267,news13807,No Aplica,innovacion,54131
890932572,news58809,No Aplica,Descartable,54132
890932572,news58811,No Aplica,reputacion,54133
890932572,news58817,No Aplica,reputacion,54134
890932572,news58825,No Aplica,Descartable,54135
860012357,news13192,Cliente,reputacion,54136
890932572,news58835,No Aplica,innovacion,54137
860517302,news99389,Sector,reputacion,54138
830046582,news15277,No Aplica,reputacion,54139
800096040,news97634,No Aplica,Descartable,54140
830046582,news15295,No Aplica,reputacion,54141
890932572,news58853,No Aplica,Descartable,54142
800096040,news97631,No Aplica,innovacion,54143
890932572,news58855,No Aplica,innovacion,54144
830046582,news15298,No Aplica,innovacion,54145
860517302,news99355,Sector,Descartable,54146
890805267,news21435,Sector,Descartable,54147
860012357,news21765,Cliente,innovacion,54148
890932572,news47888,No Aplica,Descartable,54149
901552405,news99438,No Aplica,innovacion,54150
901552405,news98210,No Aplica,innovacion,54151
890932572,news33229,No Aplica,Descartable,54152
860012357,news59752,No Aplica,innovacion,54153
901552405,news99183,No Aplica,Descartable,54154
890932572,news33233,No Aplica,Descartable,54155
890932572,news33236,No Aplica,Descartable,54156
860012357,news59091,No Aplica,innovacion,54157
860012357,news56243,Cliente,reputacion,54158
890932572,news33243,No Aplica,Descartable,54159
860012357,news54634,No Aplica,innovacion,54160
860012357,news52329,No Aplica,innovacion,54161
890932572,news37972,No Aplica,innovacion,54162
860012357,news21775,Sector,Descartable,54163
901552405,news99439,No Aplica,innovacion,54164
860012357,news49345,No Aplica,reputacion,54165
860012357,news46563,No Aplica,innovacion,54166
860012357,news24327,No Aplica,innovacion,54167
860012357,news21816,Cliente,Descartable,54168
860012357,news21815,Cliente,reputacion,54169
890932572,news39639,No Aplica,innovacion,54170
860012357,news21812,Cliente,reputacion,54171
890932572,news47181,No Aplica,reputacion,54172
860012357,news21807,Cliente,reputacion,54173
860012357,news21800,Cliente,innovacion,54174
860517302,news97275,No Aplica,innovacion,54175
830046582,news15311,No Aplica,reputacion,54176
830046582,news89764,No Aplica,Descartable,54177
890932572,news58870,No Aplica,innovacion,54178
890932572,news95317,No Aplica,reputacion,54179
860517302,news88780,No Aplica,Descartable,54180
860517302,news88774,No Aplica,innovacion,54181
890932572,news95323,No Aplica,innovacion,54182
860517302,news88769,Sector,innovacion,54183
890932572,news95325,No Aplica,innovacion,54184
800096040,news15049,Cliente,innovacion,54185
860517302,news88760,No Aplica,Descartable,54186
830046582,news89725,No Aplica,innovacion,54187
860517302,news88757,No Aplica,Descartable,54188
830046582,news89726,No Aplica,reputacion,54189
830046582,news89733,No Aplica,innovacion,54190
800096040,news13807,No Aplica,innovacion,54191
830046582,news89743,No Aplica,Descartable,54192
830046582,news89756,No Aplica,innovacion,54193
830046582,news89760,No Aplica,innovacion,54194
890932572,news95343,No Aplica,innovacion,54195
860517302,news88743,No Aplica,Descartable,54196
890800718,news97634,No Aplica,Descartable,54197
890932572,news95347,No Aplica,reputacion,54198
860517302,news86003,No Aplica,innovacion,54199
860517302,news80943,No Aplica,Descartable,54200
890932572,news95350,No Aplica,reputacion,54201
860517302,news73065,Sector,innovacion,54202
860517302,news72356,Sector,reputacion,54203
860517302,news88786,No Aplica,innovacion,54204
860517302,news88790,No Aplica,innovacion,54205
860517302,news88792,No Aplica,innovacion,54206
890932572,news58982,No Aplica,reputacion,54207
890932572,news58957,No Aplica,Descartable,54208
860517302,news97260,Sector,reputacion,54209
830046582,news15316,No Aplica,innovacion,54210
890932572,news58959,No Aplica,reputacion,54211
830046582,news15318,No Aplica,reputacion,54212
860517302,news97243,Sector,innovacion,54213
890932572,news58962,No Aplica,innovacion,54214
860517302,news97239,No Aplica,Descartable,54215
860517302,news97237,Sector,innovacion,54216
890932572,news58964,No Aplica,reputacion,54217
830046582,news31046,No Aplica,innovacion,54218
860517302,news96734,No Aplica,Descartable,54219
800096040,news21435,Sector,Descartable,54220
890932572,news58983,Sector,innovacion,54221
860517302,news88836,No Aplica,reputacion,54222
830046582,news37171,No Aplica,innovacion,54223
860517302,news88832,No Aplica,Descartable,54224
830046582,news42765,No Aplica,innovacion,54225
800096040,news97625,No Aplica,Descartable,54226
800096040,news95291,No Aplica,Descartable,54227
830046582,news89696,No Aplica,innovacion,54228
860517302,news88814,No Aplica,innovacion,54229
890932572,news94698,No Aplica,innovacion,54230
800096040,news58983,No Aplica,innovacion,54231
860037234,news73184,No Aplica,innovacion,54232
900041914,news10158,No Aplica,Descartable,54233
899999270,news96721,No Aplica,Descartable,54234
890101815,news63850,No Aplica,innovacion,54235
890101815,news31992,No Aplica,Descartable,54236
890101815,news32009,No Aplica,Descartable,54237
890101815,news32010,No Aplica,reputacion,54238
899999270,news53859,No Aplica,Descartable,54239
899999270,news53897,No Aplica,Descartable,54240
890101815,news32017,No Aplica,Descartable,54241
860051853,news67695,No Aplica,reputacion,54242
890101815,news32048,No Aplica,innovacion,54243
899999270,news53918,No Aplica,reputacion,54244
860051853,news67691,No Aplica,innovacion,54245
899999270,news53920,No Aplica,reputacion,54246
890101815,news32051,No Aplica,Descartable,54247
890101815,news32088,No Aplica,reputacion,54248
890101815,news32111,No Aplica,reputacion,54249
890101815,news32115,No Aplica,innovacion,54250
860051853,news67666,Sector,innovacion,54251
890101815,news38197,No Aplica,Descartable,54252
890101815,news47716,No Aplica,innovacion,54253
899999270,news53934,No Aplica,reputacion,54254
899999270,news53935,No Aplica,reputacion,54255
890101815,news50081,No Aplica,innovacion,54256
860051853,news67649,No Aplica,Descartable,54257
890301884,news72110,No Aplica,innovacion,54258
890101815,news56430,No Aplica,innovacion,54259
899999270,news53972,No Aplica,Descartable,54260
890101815,news31990,No Aplica,Descartable,54261
890101815,news31956,No Aplica,reputacion,54262
860051853,news67741,No Aplica,innovacion,54263
890301884,news87849,No Aplica,innovacion,54264
800000946,news89859,Cliente,innovacion,54265
890301884,news87865,No Aplica,reputacion,54266
800000946,news94698,No Aplica,innovacion,54267
899999270,news29406,No Aplica,innovacion,54268
890301884,news87862,No Aplica,innovacion,54269
860051853,news97260,Sector,reputacion,54270
800000946,news97845,No Aplica,reputacion,54271
800000946,news97846,No Aplica,innovacion,54272
860051853,news97243,Sector,innovacion,54273
800000946,news97853,No Aplica,reputacion,54274
860051853,news97239,No Aplica,Descartable,54275
860051853,news97237,Sector,innovacion,54276
899999270,news53779,No Aplica,Descartable,54277
800000946,news97858,Sector,Descartable,54278
899999270,news37171,No Aplica,innovacion,54279
890301884,news87733,No Aplica,Descartable,54280
899999270,news48163,No Aplica,Descartable,54281
899999270,news49380,No Aplica,innovacion,54282
860051853,news96734,No Aplica,Descartable,54283
890101815,news14427,No Aplica,Descartable,54284
890101815,news18687,No Aplica,reputacion,54285
890101815,news21143,No Aplica,reputacion,54286
890101815,news21157,No Aplica,reputacion,54287
890101815,news22490,No Aplica,Descartable,54288
890101815,news62702,No Aplica,Descartable,54289
899999270,news53978,No Aplica,Descartable,54290
800000946,news89850,No Aplica,innovacion,54291
899999270,news53986,No Aplica,innovacion,54292
890101815,news63911,No Aplica,innovacion,54293
899999270,news54076,No Aplica,Descartable,54294
899999270,news54077,No Aplica,innovacion,54295
899999270,news54100,No Aplica,innovacion,54296
890101815,news63921,No Aplica,innovacion,54297
899999270,news54101,No Aplica,Descartable,54298
899999270,news54103,No Aplica,innovacion,54299
890301884,news55539,No Aplica,innovacion,54300
899999270,news54106,No Aplica,Descartable,54301
899999270,news54111,No Aplica,Descartable,54302
890101815,news63930,No Aplica,Descartable,54303
860051853,news67498,No Aplica,innovacion,54304
899999270,news54113,No Aplica,Descartable,54305
860051853,news67489,No Aplica,reputacion,54306
899999270,news54115,No Aplica,Descartable,54307
899999270,news54116,No Aplica,Descartable,54308
899999270,news54125,No Aplica,Descartable,54309
899999270,news54127,No Aplica,innovacion,54310
860051853,news67458,No Aplica,innovacion,54311
899999270,news54137,No Aplica,Descartable,54312
860051853,news67451,Sector,reputacion,54313
899999270,news54139,No Aplica,reputacion,54314
899999270,news73184,No Aplica,innovacion,54315
899999270,news75285,No Aplica,innovacion,54316
890101815,news63960,No Aplica,Descartable,54317
890101815,news63902,No Aplica,innovacion,54318
890101815,news63892,No Aplica,reputacion,54319
890301884,news55550,No Aplica,innovacion,54320
890301884,news58943,No Aplica,innovacion,54321
890101815,news63852,No Aplica,Descartable,54322
899999270,news53988,No Aplica,Descartable,54323
890301884,news64545,No Aplica,innovacion,54324
890301884,news60489,No Aplica,innovacion,54325
890101815,news63861,No Aplica,reputacion,54326
899999270,news54001,No Aplica,reputacion,54327
890101815,news63862,No Aplica,reputacion,54328
890301884,news58983,No Aplica,innovacion,54329
860051853,news67587,No Aplica,Descartable,54330
890101815,news63869,No Aplica,Descartable,54331
899999270,news54008,No Aplica,Descartable,54332
899999270,news54020,No Aplica,Descartable,54333
890101815,news63891,No Aplica,reputacion,54334
860051853,news67570,No Aplica,reputacion,54335
899999270,news54027,No Aplica,Descartable,54336
890301884,news56474,No Aplica,innovacion,54337
899999270,news54040,No Aplica,innovacion,54338
890101815,news63879,No Aplica,reputacion,54339
890101815,news63880,No Aplica,reputacion,54340
899999270,news54041,No Aplica,innovacion,54341
860051853,news67557,Sector,innovacion,54342
890301884,news55842,No Aplica,reputacion,54343
890101815,news63885,No Aplica,innovacion,54344
890101815,news63888,No Aplica,reputacion,54345
899999270,news28114,No Aplica,innovacion,54346
899999270,news19582,No Aplica,Descartable,54347
800214750,news96734,No Aplica,Descartable,54348
860078643,news72957,Cliente,innovacion,54349
900041914,news21157,No Aplica,reputacion,54350
900041914,news23579,No Aplica,reputacion,54351
890301884,news94574,Sector,Descartable,54352
860078643,news99355,Sector,Descartable,54353
860078643,news97275,No Aplica,innovacion,54354
860037234,news99578,No Aplica,innovacion,54355
860037234,news99581,No Aplica,innovacion,54356
900041914,news38660,Cliente,innovacion,54357
860078643,news97260,Sector,reputacion,54358
900041914,news39042,Cliente,Descartable,54359
900041914,news39043,No Aplica,Descartable,54360
860037234,news99583,No Aplica,innovacion,54361
900041914,news39045,No Aplica,innovacion,54362
860078643,news97243,Sector,innovacion,54363
900041914,news39049,No Aplica,Descartable,54364
860078643,news97239,No Aplica,Descartable,54365
860078643,news97237,Sector,innovacion,54366
860037234,news99589,No Aplica,innovacion,54367
860037234,news99591,No Aplica,innovacion,54368
900041914,news42576,No Aplica,innovacion,54369
860037234,news99596,No Aplica,innovacion,54370
860037234,news99597,No Aplica,innovacion,54371
860078643,news96734,No Aplica,Descartable,54372
860037234,news99598,No Aplica,innovacion,54373
900041914,news45901,Cliente,innovacion,54374
900041914,news21143,No Aplica,reputacion,54375
900041914,news18687,Cliente,reputacion,54376
900041914,news16405,No Aplica,innovacion,54377
900041914,news13772,Cliente,innovacion,54378
900041914,news13017,Cliente,innovacion,54379
900041914,news13360,No Aplica,Descartable,54380
800214750,news84563,No Aplica,reputacion,54381
860037234,news75295,No Aplica,innovacion,54382
800214750,news30421,Cliente,innovacion,54383
800214750,news30418,No Aplica,innovacion,54384
800214750,news30417,Sector,Descartable,54385
860037234,news80202,No Aplica,reputacion,54386
800214750,news30416,Cliente,Descartable,54387
900041914,news13770,Cliente,innovacion,54388
800214750,news30409,No Aplica,reputacion,54389
860037234,news80205,No Aplica,innovacion,54390
860078643,news99389,Sector,reputacion,54391
860037234,news96721,No Aplica,Descartable,54392
800214750,news30401,Cliente,Descartable,54393
900041914,news13785,Cliente,Descartable,54394
800214750,news30391,Sector,reputacion,54395
860037234,news96734,No Aplica,Descartable,54396
900041914,news14431,No Aplica,reputacion,54397
900041914,news14444,No Aplica,innovacion,54398
860037234,news96737,No Aplica,Descartable,54399
900041914,news14447,No Aplica,Descartable,54400
900041914,news14467,No Aplica,Descartable,54401
890301884,news94577,No Aplica,Descartable,54402
900041914,news58342,No Aplica,reputacion,54403
860078643,news72953,No Aplica,reputacion,54404
860051853,news97275,No Aplica,innovacion,54405
900041914,news71089,No Aplica,innovacion,54406
899999270,news19529,No Aplica,Descartable,54407
900041914,news87653,Cliente,innovacion,54408
900041914,news94698,No Aplica,innovacion,54409
899999270,news19530,No Aplica,Descartable,54410
899999270,news19536,No Aplica,Descartable,54411
899999270,news19542,No Aplica,Descartable,54412
899999270,news19543,No Aplica,Descartable,54413
899999270,news19550,No Aplica,Descartable,54414
900041914,news97845,No Aplica,reputacion,54415
899999270,news19558,No Aplica,Descartable,54416
899999270,news19561,No Aplica,Descartable,54417
900041914,news97846,No Aplica,innovacion,54418
900041914,news97853,No Aplica,reputacion,54419
860051853,news99389,Sector,reputacion,54420
900041914,news97858,Sector,Descartable,54421
899999270,news19564,No Aplica,Descartable,54422
800000946,news12670,No Aplica,reputacion,54423
899999270,news19572,No Aplica,Descartable,54424
800000946,news15986,No Aplica,reputacion,54425
899999270,news19574,No Aplica,Descartable,54426
800000946,news18687,No Aplica,reputacion,54427
899999270,news19576,No Aplica,Descartable,54428
899999270,news19577,No Aplica,Descartable,54429
860051853,news99355,Sector,Descartable,54430
899999270,news19579,No Aplica,Descartable,54431
860078643,news38266,Cliente,innovacion,54432
900041914,news87652,No Aplica,Descartable,54433
900041914,news87651,No Aplica,innovacion,54434
860037234,news99639,No Aplica,innovacion,54435
900041914,news87604,No Aplica,reputacion,54436
860078643,news72947,No Aplica,Descartable,54437
900041914,news87611,No Aplica,innovacion,54438
860037234,news99600,No Aplica,innovacion,54439
860037234,news99617,No Aplica,innovacion,54440
860037234,news99618,No Aplica,innovacion,54441
860037234,news99625,No Aplica,innovacion,54442
860037234,news99631,No Aplica,innovacion,54443
860037234,news99637,No Aplica,innovacion,54444
860078643,news72916,No Aplica,reputacion,54445
900041914,news87613,No Aplica,reputacion,54446
890301884,news94569,Sector,Descartable,54447
900041914,news87648,No Aplica,reputacion,54448
900041914,news87615,No Aplica,innovacion,54449
890301884,news94568,Sector,Descartable,54450
899999270,news16549,No Aplica,innovacion,54451
900041914,news87620,Cliente,innovacion,54452
890301884,news87874,No Aplica,innovacion,54453
899999270,news19522,No Aplica,Descartable,54454
899999270,news19524,No Aplica,Descartable,54455
900041914,news87625,No Aplica,reputacion,54456
899999270,news19526,No Aplica,Descartable,54457
860078643,news72880,Cliente,innovacion,54458
900041914,news87642,No Aplica,Descartable,54459
901552405,news96799,No Aplica,Descartable,54460
890932572,news33219,No Aplica,Descartable,54461
890932572,news33214,No Aplica,Descartable,54462
890917465,news94304,Sector,Descartable,54463
860028971,news21815,Cliente,reputacion,54464
860028971,news21812,Cliente,reputacion,54465
800065396,news79907,No Aplica,innovacion,54466
890900652,news97845,No Aplica,reputacion,54467
890900652,news97846,No Aplica,innovacion,54468
860028971,news17594,Cliente,reputacion,54469
890900652,news97853,No Aplica,reputacion,54470
890917465,news97625,No Aplica,Descartable,54471
890900652,news97858,Sector,Descartable,54472
890917465,news95291,No Aplica,Descartable,54473
800065396,news79925,No Aplica,innovacion,54474
890917465,news94327,No Aplica,Descartable,54475
830074222,news11855,No Aplica,innovacion,54476
860028971,news14742,Sector,innovacion,54477
800065396,news97279,Sector,Descartable,54478
860028971,news14453,No Aplica,Descartable,54479
860028971,news14444,No Aplica,innovacion,54480
860028971,news13192,Cliente,reputacion,54481
830074222,news12584,No Aplica,innovacion,54482
860075558,news99389,Sector,reputacion,54483
890917465,news94323,No Aplica,reputacion,54484
830074222,news12591,Cliente,innovacion,54485
890917465,news94310,No Aplica,Descartable,54486
800065396,news97291,Sector,innovacion,54487
800065396,news97292,Sector,reputacion,54488
890900652,news95291,Sector,Descartable,54489
890900652,news95283,Sector,reputacion,54490
860028971,news22684,Cliente,reputacion,54491
860028971,news22721,Cliente,Descartable,54492
830095169,news35689,No Aplica,innovacion,54493
860028971,news37845,Cliente,reputacion,54494
860028971,news34987,No Aplica,innovacion,54495
860028971,news27254,No Aplica,innovacion,54496
860028971,news26672,No Aplica,innovacion,54497
860028971,news24327,No Aplica,innovacion,54498
830095169,news21435,No Aplica,Descartable,54499
860028971,news22743,Cliente,Descartable,54500
890900652,news18687,No Aplica,reputacion,54501
860028971,news22732,Cliente,Descartable,54502
860028971,news22723,Cliente,Descartable,54503
890900652,news94698,No Aplica,innovacion,54504
890900652,news95261,Sector,innovacion,54505
860028971,news22716,Cliente,Descartable,54506
890917465,news97634,No Aplica,Descartable,54507
860028971,news22708,Cliente,Descartable,54508
860028971,news22706,Cliente,Descartable,54509
860028971,news22697,Cliente,Descartable,54510
860028971,news22696,Cliente,Descartable,54511
890917465,news97631,No Aplica,innovacion,54512
800065396,news79902,No Aplica,innovacion,54513
860028971,news22695,Cliente,Descartable,54514
860028971,news22693,Cliente,Descartable,54515
890900652,news95256,No Aplica,innovacion,54516
830074222,news12598,No Aplica,innovacion,54517
830074222,news12600,No Aplica,innovacion,54518
800087795,news97853,No Aplica,reputacion,54519
830074222,news12603,No Aplica,Descartable,54520
811007144,news97292,Sector,reputacion,54521
800221789,news97625,No Aplica,Descartable,54522
860075558,news96734,No Aplica,Descartable,54523
800221789,news95291,No Aplica,Descartable,54524
830074222,news35743,No Aplica,innovacion,54525
800221789,news94327,No Aplica,Descartable,54526
800221789,news94323,No Aplica,reputacion,54527
811007144,news98970,No Aplica,Descartable,54528
800221789,news94310,No Aplica,Descartable,54529
811007144,news99421,No Aplica,Descartable,54530
800221789,news94304,Sector,Descartable,54531
800221789,news94299,No Aplica,Descartable,54532
860075558,news67426,Sector,reputacion,54533
811007601,news56146,No Aplica,innovacion,54534
811007601,news97279,Sector,Descartable,54535
800221789,news90579,No Aplica,innovacion,54536
860075558,news67410,No Aplica,reputacion,54537
860075558,news67407,No Aplica,Descartable,54538
800221789,news58983,No Aplica,innovacion,54539
800221789,news35689,No Aplica,innovacion,54540
860075558,news67402,No Aplica,Descartable,54541
811007601,news97291,Sector,innovacion,54542
860075558,news67394,No Aplica,Descartable,54543
811007601,news97292,Sector,reputacion,54544
860075558,news67391,No Aplica,Descartable,54545
811007144,news97291,Sector,innovacion,54546
800221789,news97631,No Aplica,innovacion,54547
811007144,news97279,Sector,Descartable,54548
860075558,news97260,Sector,reputacion,54549
860075558,news99355,Sector,Descartable,54550
860075558,news97275,No Aplica,innovacion,54551
890917465,news94299,No Aplica,Descartable,54552
890917465,news90579,No Aplica,innovacion,54553
830074222,news12614,Cliente,innovacion,54554
830074222,news12622,Cliente,Descartable,54555
830074222,news18687,No Aplica,reputacion,54556
890917465,news58983,No Aplica,innovacion,54557
890917465,news39639,Cliente,innovacion,54558
800065396,news98970,No Aplica,Descartable,54559
890917465,news35689,No Aplica,innovacion,54560
830074222,news35716,No Aplica,Descartable,54561
811007144,news56146,No Aplica,innovacion,54562
830074222,news35718,No Aplica,reputacion,54563
830074222,news35720,No Aplica,reputacion,54564
890917465,news21435,No Aplica,Descartable,54565
860075558,news97243,Sector,innovacion,54566
830074222,news35729,No Aplica,reputacion,54567
860075558,news97239,No Aplica,Descartable,54568
860075558,news97237,Sector,innovacion,54569
800065396,news99421,No Aplica,Descartable,54570
890917465,news13556,Cliente,innovacion,54571
800221789,news97634,No Aplica,Descartable,54572
830074222,news35737,Cliente,innovacion,54573
800087795,news97858,Sector,Descartable,54574
800087795,news97846,No Aplica,innovacion,54575
890932572,news33213,No Aplica,reputacion,54576
800065396,news59386,No Aplica,innovacion,54577
860028971,news78701,No Aplica,reputacion,54578
860028971,news78696,No Aplica,Descartable,54579
817000747,news13556,No Aplica,innovacion,54580
860001942,news95256,No Aplica,innovacion,54581
800065396,news42405,No Aplica,Descartable,54582
860001942,news95261,Sector,innovacion,54583
860028971,news78686,No Aplica,Descartable,54584
860028971,news78683,No Aplica,innovacion,54585
800065396,news43527,No Aplica,Descartable,54586
800065396,news43678,No Aplica,Descartable,54587
800065396,news48014,No Aplica,innovacion,54588
800065396,news49633,No Aplica,Descartable,54589
860028971,news78673,Cliente,Descartable,54590
800065396,news51413,No Aplica,Descartable,54591
860028971,news78668,Cliente,reputacion,54592
860028971,news78663,No Aplica,reputacion,54593
860028971,news78662,No Aplica,innovacion,54594
817000747,news13120,No Aplica,reputacion,54595
800065396,news52904,No Aplica,innovacion,54596
800065396,news52909,No Aplica,Descartable,54597
800065396,news54201,No Aplica,innovacion,54598
800065396,news54634,No Aplica,innovacion,54599
860028971,news78650,No Aplica,reputacion,54600
860001942,news95283,Sector,reputacion,54601
860001942,news95291,Sector,Descartable,54602
800065396,news41936,No Aplica,innovacion,54603
860028971,news78704,No Aplica,Descartable,54604
800065396,news41029,No Aplica,innovacion,54605
860001942,news85795,Cliente,Descartable,54606
817000747,news18703,No Aplica,reputacion,54607
800065396,news40250,No Aplica,Descartable,54608
860028971,news82782,No Aplica,Descartable,54609
860028971,news82781,No Aplica,Descartable,54610
800065396,news40254,No Aplica,reputacion,54611
800065396,news40260,No Aplica,Descartable,54612
800065396,news40263,No Aplica,Descartable,54613
860028971,news82769,No Aplica,Descartable,54614
800065396,news40264,No Aplica,Descartable,54615
860028971,news78768,Cliente,innovacion,54616
860001942,news85791,No Aplica,Descartable,54617
817000747,news15368,No Aplica,innovacion,54618
800065396,news41021,No Aplica,innovacion,54619
860028971,news78748,No Aplica,Descartable,54620
860001942,news85801,No Aplica,Descartable,54621
860001942,news85802,Cliente,Descartable,54622
800065396,news40944,No Aplica,Descartable,54623
860001942,news85805,No Aplica,Descartable,54624
800065396,news41018,No Aplica,Descartable,54625
860001942,news94698,No Aplica,innovacion,54626
860028971,news78725,Sector,innovacion,54627
800065396,news41019,No Aplica,Descartable,54628
860028971,news78721,Cliente,innovacion,54629
860028971,news78718,No Aplica,Descartable,54630
800065396,news56146,No Aplica,innovacion,54631
817000747,news11516,No Aplica,innovacion,54632
800087795,news97845,No Aplica,reputacion,54633
800065396,news65685,No Aplica,innovacion,54634
860028971,news62459,No Aplica,Descartable,54635
800087795,news63705,No Aplica,innovacion,54636
860028971,news62382,No Aplica,Descartable,54637
